product_id,product_name,category,unit_cost,weight_kg,dimensions_cm
PRD05671,Capital Lite,Sports,229.1,3.49,42x68x80
PRD05672,Simply Max,Electronics,494.32,19.15,81x100x29
PRD05673,Product Standard,Electronics,407.46,16.19,64x80x16
PRD05674,Theory Lite,Electronics,85.13,18.2,33x94x36
PRD05675,Sport Pro,Home & Kitchen,234.59,17.6,71x81x9
PRD05676,Low Max,Books,222.25,8.82,63x87x30
PRD05677,Window Lite,Home & Kitchen,131.39,2.64,27x93x18
PRD05678,Space Pro,Toys,367.69,16.99,78x37x29
PRD05679,Together Max,Toys,478.76,9.7,6x78x11
PRD05680,Possible Standard,Books,125.32,10.39,93x6x45
PRD05681,Good Lite,Home & Kitchen,371.72,2.09,76x16x22
PRD05682,Successful Standard,Sports,101.64,3.91,26x18x98
PRD05683,She Standard,Sports,113.7,5.97,85x88x84
PRD05684,Almost Lite,Books,227.11,10.41,63x31x68
PRD05685,Raise Max,Sports,402.99,14.14,20x58x13
PRD05686,Region Standard,Toys,174.57,4.12,46x68x29
PRD05687,Key Standard,Sports,186.16,7.98,45x16x79
PRD05688,Leader Standard,Sports,100.07,9.22,76x46x17
PRD05689,Enjoy Standard,Home & Kitchen,109.97,8.46,78x93x97
PRD05690,Set Lite,Home & Kitchen,464.8,9.51,99x88x45
PRD05691,Newspaper Max,Home & Kitchen,194.61,1.06,73x83x34
PRD05692,Least Standard,Home & Kitchen,171.3,17.7,88x62x32
PRD05693,Card Pro,Home & Kitchen,250.08,17.42,34x89x76
PRD05694,Head Max,Toys,17.46,10.41,44x76x69
PRD05695,Concern Standard,Electronics,264.9,16.84,41x39x59
PRD05696,Clearly Standard,Home & Kitchen,465.47,8.76,42x53x49
PRD05697,Capital Lite,Home & Kitchen,59.78,11.69,97x56x16
PRD05698,Adult Max,Home & Kitchen,18.91,6.07,54x60x46
PRD05699,Name Standard,Electronics,204.54,2.05,13x43x84
PRD05700,Range Standard,Sports,136.25,15.81,15x95x70
PRD05701,Part Pro,Toys,296.74,2.23,30x100x84
PRD05702,Inside Pro,Toys,187.41,19.08,97x66x56
PRD05703,Make Pro,Electronics,189.11,7.65,39x80x98
PRD05704,After Max,Home & Kitchen,88.11,7.03,75x86x15
PRD05705,Strong Pro,Home & Kitchen,427.9,8.38,14x50x80
PRD05706,Occur Pro,Electronics,13.18,8.06,42x36x19
PRD05707,Plant Lite,Sports,32.97,19.47,55x25x57
PRD05708,Physical Lite,Toys,369.03,8.73,78x39x87
PRD05709,Size Standard,Books,240.84,9.49,13x85x98
PRD05710,Food Max,Sports,437.75,8.91,53x66x90
PRD05711,A Standard,Home & Kitchen,272.61,18.91,52x6x92
PRD05712,Culture Standard,Toys,152.03,19.14,60x78x5
PRD05713,Raise Lite,Electronics,76.41,2.78,73x42x19
PRD05714,Gun Max,Sports,114.55,14.48,47x30x65
PRD05715,Fast Pro,Home & Kitchen,212.21,10.93,52x81x89
PRD05716,Staff Lite,Home & Kitchen,202.74,0.98,65x70x36
PRD05717,Program Max,Books,37.71,4.46,89x89x16
PRD05718,Type Max,Electronics,268.49,18.47,53x36x55
PRD05719,Future Pro,Books,100.32,13.99,20x66x81
PRD05720,Public Lite,Toys,101.38,15.34,44x35x50
PRD05721,Actually Lite,Books,137.59,5.77,14x66x19
PRD05722,Keep Pro,Electronics,12.99,11.32,97x60x99
PRD05723,Place Max,Home & Kitchen,474.48,8.56,81x55x26
PRD05724,Program Standard,Home & Kitchen,397.81,13.88,89x18x54
PRD05725,Move Lite,Books,284.1,12.86,67x40x85
PRD05726,At Pro,Toys,397.28,17.44,87x79x13
PRD05727,Course Pro,Toys,266.06,8.1,91x13x83
PRD05728,Organization Pro,Books,205.18,17.2,70x39x94
PRD05729,Establish Pro,Books,406.06,12.86,9x23x94
PRD05730,Toward Max,Home & Kitchen,303.44,10.94,37x73x71
PRD05731,Happy Lite,Sports,220.99,0.73,77x87x47
PRD05732,Difference Pro,Sports,444.53,1.48,76x46x49
PRD05733,Writer Standard,Toys,29.12,8.94,73x9x54
PRD05734,Speech Standard,Electronics,252.51,13.38,37x48x68
PRD05735,Tv Pro,Books,280.25,19.63,74x60x81
PRD05736,Community Max,Toys,381.54,18.45,29x99x20
PRD05737,Chance Max,Sports,302.78,10.38,73x91x45
PRD05738,Raise Standard,Electronics,375.39,6.62,24x63x7
PRD05739,Black Standard,Books,101.06,14.71,19x97x67
PRD05740,Theory Lite,Electronics,360.45,12.47,50x67x68
PRD05741,Some Lite,Books,133.13,17.54,10x33x43
PRD05742,Might Standard,Home & Kitchen,484.11,9.82,20x22x8
PRD05743,Arm Max,Sports,176.23,7.47,96x6x28
PRD05744,Face Lite,Toys,89.22,8.26,67x40x48
PRD05745,Generation Standard,Electronics,414.2,10.03,24x85x34
PRD05746,Great Lite,Sports,244.57,8.91,60x99x84
PRD05747,Produce Max,Home & Kitchen,317.51,4.66,63x78x51
PRD05748,Not Standard,Books,31.13,12.2,74x89x64
PRD05749,On Pro,Sports,309.59,4.3,63x11x25
PRD05750,Church Max,Sports,458.38,15.34,47x50x67
PRD05751,Institution Pro,Electronics,97.2,13.91,28x11x19
PRD05752,Better Lite,Toys,445.29,15.86,22x85x94
PRD05753,Hotel Lite,Home & Kitchen,196.31,14.46,43x81x58
PRD05754,Lot Lite,Home & Kitchen,280.48,5.22,24x85x43
PRD05755,Type Lite,Electronics,175.13,19.34,19x70x40
PRD05756,Ground Max,Home & Kitchen,280.69,18.53,85x81x68
PRD05757,Will Standard,Books,218.86,1.57,64x69x46
PRD05758,May Pro,Toys,299.41,13.27,73x73x8
PRD05759,Long Max,Electronics,209.89,8.97,91x29x27
PRD05760,Meet Max,Electronics,242.14,4.96,69x68x18
PRD05761,Shake Standard,Electronics,254.27,4.31,31x63x53
PRD05762,Sit Max,Home & Kitchen,309.04,18.97,21x50x9
PRD05763,Enjoy Standard,Electronics,182.64,13.52,63x22x87
PRD05764,Stay Standard,Electronics,421.19,13.58,99x68x27
PRD05765,Ok Lite,Books,452.87,2.5,65x94x50
PRD05766,Drug Lite,Electronics,329.71,4.04,57x72x54
PRD05767,Impact Lite,Home & Kitchen,76.22,7.69,63x34x29
PRD05768,Always Pro,Sports,210.82,4.46,29x64x53
PRD05769,Foreign Standard,Books,257.38,8.43,33x30x70
PRD05770,Help Pro,Toys,38.94,18.89,15x75x74
PRD05771,Reach Max,Electronics,306.0,12.53,10x28x18
PRD05772,Report Pro,Toys,308.47,5.17,62x37x8
PRD05773,By Lite,Books,231.87,6.68,86x100x79
PRD05774,When Lite,Home & Kitchen,343.58,3.28,62x82x67
PRD05775,Out Pro,Home & Kitchen,137.36,5.3,21x68x7
PRD05776,Discover Standard,Books,373.62,18.41,62x17x23
PRD05777,Explain Max,Electronics,315.91,0.8,90x99x70
PRD05778,Brother Pro,Books,409.28,5.23,93x25x28
PRD05779,Board Pro,Sports,411.49,18.02,38x30x55
PRD05780,Certainly Standard,Books,290.81,6.38,12x15x74
PRD05781,Great Standard,Sports,304.43,2.28,13x83x19
PRD05782,Order Max,Sports,219.78,4.45,95x24x57
PRD05783,Black Lite,Books,20.91,13.27,85x68x85
PRD05784,Site Lite,Sports,402.26,8.53,81x40x62
PRD05785,Save Lite,Sports,397.87,8.19,97x5x35
PRD05786,Offer Lite,Electronics,370.41,19.92,9x7x17
PRD05787,Hour Lite,Home & Kitchen,48.8,12.52,52x77x80
PRD05788,Certain Pro,Sports,117.84,3.21,42x88x18
PRD05789,Behind Max,Home & Kitchen,458.24,16.29,91x27x52
PRD05790,Available Max,Books,277.25,10.72,23x13x78
PRD05791,Write Standard,Toys,492.04,3.06,65x90x34
PRD05792,Lose Lite,Sports,422.17,13.2,96x94x50
PRD05793,Standard Standard,Books,398.97,15.17,18x52x75
PRD05794,Network Standard,Toys,93.31,10.44,45x30x11
PRD05795,Base Lite,Home & Kitchen,126.95,15.38,39x27x41
PRD05796,Street Max,Books,195.42,8.71,11x65x7
PRD05797,Age Pro,Toys,356.36,5.56,63x12x42
PRD05798,Evidence Lite,Home & Kitchen,452.02,13.13,65x83x61
PRD05799,Series Lite,Sports,134.15,9.7,86x96x18
PRD05800,Attention Pro,Home & Kitchen,69.31,3.59,80x57x6
PRD05801,Network Max,Sports,455.25,18.82,80x28x60
PRD05802,Quality Pro,Sports,383.75,15.64,75x74x12
PRD05803,Voice Max,Toys,358.94,16.62,14x77x63
PRD05804,Include Lite,Books,114.29,12.57,63x82x56
PRD05805,Hand Pro,Toys,89.71,5.8,8x90x72
PRD05806,Hard Lite,Home & Kitchen,251.17,13.04,57x94x6
PRD05807,Already Max,Home & Kitchen,41.97,6.65,19x43x62
PRD05808,Sing Standard,Books,292.09,17.22,94x15x15
PRD05809,Design Standard,Electronics,35.22,16.98,24x51x25
PRD05810,Just Standard,Home & Kitchen,312.16,19.43,73x16x59
PRD05811,Fire Max,Sports,215.01,7.58,12x84x57
PRD05812,Level Lite,Home & Kitchen,270.57,5.08,100x43x22
PRD05813,Responsibility Standard,Books,363.46,19.39,21x8x43
PRD05814,History Lite,Electronics,118.48,19.85,80x46x40
PRD05815,Town Lite,Electronics,110.63,19.18,15x51x53
PRD05816,Their Lite,Toys,289.6,18.34,9x42x64
PRD05817,Court Standard,Home & Kitchen,156.99,1.65,50x39x7
PRD05818,Performance Standard,Toys,32.59,17.15,99x51x76
PRD05819,Medical Pro,Sports,280.29,3.84,69x90x84
PRD05820,Serve Max,Home & Kitchen,192.96,0.47,51x69x69
PRD05821,Education Standard,Sports,106.71,4.19,95x67x28
PRD05822,Quality Pro,Electronics,386.47,1.96,25x35x99
PRD05823,Animal Max,Sports,470.1,10.14,64x27x58
PRD05824,Today Standard,Books,438.29,10.21,30x5x57
PRD05825,Yes Standard,Electronics,154.76,10.12,61x39x66
PRD05826,Population Max,Toys,396.4,1.09,90x77x85
PRD05827,Art Pro,Toys,491.73,4.51,32x18x24
PRD05828,Last Standard,Sports,342.94,3.36,32x36x77
PRD05829,Herself Pro,Home & Kitchen,400.6,11.37,25x41x44
PRD05830,Very Standard,Toys,251.93,12.64,46x57x9
PRD05831,Hot Lite,Books,172.26,17.9,76x99x82
PRD05832,Region Pro,Toys,30.7,19.4,12x67x77
PRD05833,Significant Lite,Home & Kitchen,33.32,12.38,30x81x79
PRD05834,Social Standard,Books,391.47,15.32,61x35x65
PRD05835,Right Pro,Home & Kitchen,150.2,6.06,86x99x13
PRD05836,Teacher Max,Toys,149.02,18.11,33x31x49
PRD05837,Himself Max,Electronics,482.14,14.48,5x80x22
PRD05838,Standard Standard,Home & Kitchen,394.09,15.46,59x5x6
PRD05839,Our Max,Sports,459.83,1.83,94x73x97
PRD05840,Seem Max,Sports,35.39,4.58,47x8x56
PRD05841,Feeling Standard,Toys,222.96,16.79,33x23x97
PRD05842,Turn Pro,Electronics,440.59,13.71,17x43x77
PRD05843,Camera Lite,Home & Kitchen,101.53,12.42,27x16x44
PRD05844,Local Max,Electronics,185.64,17.16,89x21x77
PRD05845,May Lite,Home & Kitchen,47.9,15.13,90x90x36
PRD05846,Many Standard,Electronics,496.48,10.99,64x36x35
PRD05847,Financial Standard,Toys,140.21,3.53,64x49x42
PRD05848,Close Lite,Books,208.99,6.58,36x89x82
PRD05849,Military Lite,Books,57.5,14.49,54x60x83
PRD05850,Nearly Max,Books,160.85,7.15,97x10x58
PRD05851,Carry Standard,Sports,364.67,16.45,15x89x31
PRD05852,Huge Pro,Sports,122.66,9.63,85x92x38
PRD05853,Design Lite,Home & Kitchen,129.03,14.67,29x11x23
PRD05854,Do Max,Electronics,407.26,10.05,34x17x64
PRD05855,Reality Standard,Sports,305.48,13.66,55x16x85
PRD05856,Meet Lite,Home & Kitchen,278.03,10.38,7x22x29
PRD05857,Manager Lite,Sports,215.32,3.28,40x22x89
PRD05858,Approach Standard,Home & Kitchen,147.0,4.11,78x90x88
PRD05859,Court Standard,Books,360.4,15.24,50x51x78
PRD05860,Process Standard,Home & Kitchen,457.08,4.8,62x49x49
PRD05861,Seem Lite,Books,329.36,18.37,100x99x63
PRD05862,Interview Pro,Home & Kitchen,389.39,16.05,28x93x62
PRD05863,Nothing Max,Toys,10.53,19.44,47x12x34
PRD05864,Personal Lite,Electronics,289.59,12.48,53x58x83
PRD05865,Piece Lite,Sports,326.26,13.92,65x74x42
PRD05866,Month Max,Electronics,126.02,12.75,5x79x91
PRD05867,Ok Standard,Books,354.89,16.93,77x93x30
PRD05868,List Standard,Electronics,109.63,16.13,95x85x27
PRD05869,Recognize Max,Sports,467.96,19.21,35x62x81
PRD05870,Treat Max,Books,358.74,15.22,15x78x55
PRD05871,Since Max,Electronics,352.95,13.4,36x52x41
PRD05872,Writer Pro,Toys,453.09,6.8,48x40x69
PRD05873,Talk Lite,Books,334.1,9.67,17x52x48
PRD05874,Above Max,Sports,109.23,19.99,50x28x50
PRD05875,Factor Lite,Electronics,316.37,18.84,63x96x14
PRD05876,Know Lite,Books,52.72,17.18,27x30x18
PRD05877,With Standard,Home & Kitchen,481.44,9.31,77x7x44
PRD05878,Change Lite,Sports,400.05,2.13,46x96x43
PRD05879,Television Pro,Books,453.74,17.72,20x56x7
PRD05880,Else Lite,Toys,424.84,14.85,25x25x19
PRD05881,Rather Lite,Books,476.63,2.07,5x55x14
PRD05882,Including Max,Books,122.39,9.11,37x83x35
PRD05883,Television Pro,Toys,458.69,14.15,68x64x21
PRD05884,Reason Max,Toys,16.56,0.84,96x45x40
PRD05885,Each Standard,Home & Kitchen,22.56,19.15,52x10x78
PRD05886,Involve Standard,Electronics,302.07,11.8,92x53x31
PRD05887,Newspaper Pro,Sports,296.22,8.31,16x38x38
PRD05888,Agency Lite,Toys,493.19,4.48,82x62x10
PRD05889,Consumer Standard,Books,431.75,3.97,6x51x86
PRD05890,Range Max,Sports,210.75,19.79,54x91x63
PRD05891,Particularly Lite,Books,361.23,10.52,5x32x59
PRD05892,Management Lite,Home & Kitchen,82.89,15.1,39x21x87
PRD05893,Career Lite,Home & Kitchen,454.5,14.58,54x21x85
PRD05894,Half Standard,Home & Kitchen,222.51,15.44,96x62x30
PRD05895,Avoid Lite,Home & Kitchen,404.51,1.96,48x58x67
PRD05896,Ground Max,Books,423.42,3.39,24x8x15
PRD05897,Put Max,Home & Kitchen,294.28,4.66,76x54x99
PRD05898,Where Pro,Home & Kitchen,181.4,13.05,32x12x70
PRD05899,Reason Pro,Toys,221.95,6.82,33x66x10
PRD05900,Young Pro,Electronics,193.93,1.19,55x70x15
PRD05901,Policy Max,Sports,410.86,12.17,58x80x12
PRD05902,Arrive Pro,Toys,330.43,5.03,78x10x55
PRD05903,Third Max,Toys,178.33,8.95,54x65x36
PRD05904,Another Standard,Toys,255.97,18.1,71x24x7
PRD05905,Pass Max,Toys,408.94,14.36,86x84x59
PRD05906,Finally Pro,Electronics,89.82,10.4,48x76x61
PRD05907,Training Max,Electronics,397.55,10.74,32x45x62
PRD05908,Adult Max,Books,124.97,4.0,78x96x66
PRD05909,Raise Pro,Sports,19.0,18.71,21x40x50
PRD05910,Source Max,Toys,429.28,10.97,30x39x81
PRD05911,Your Lite,Electronics,269.18,11.15,77x7x38
PRD05912,Instead Pro,Sports,299.85,12.24,60x12x79
PRD05913,Fly Standard,Books,250.91,7.76,30x39x76
PRD05914,Say Pro,Sports,141.34,12.34,79x15x73
PRD05915,Thing Lite,Books,294.94,12.96,66x81x71
PRD05916,Situation Lite,Sports,129.51,16.31,66x45x70
PRD05917,Stay Max,Electronics,444.13,13.76,44x68x93
PRD05918,Radio Max,Books,113.24,5.5,92x66x26
PRD05919,Case Max,Electronics,346.95,0.19,29x84x26
PRD05920,From Max,Toys,234.37,1.47,55x5x8
PRD05921,Anyone Pro,Sports,225.35,6.0,48x53x11
PRD05922,Control Pro,Electronics,450.39,8.08,32x45x82
PRD05923,Rise Pro,Toys,463.51,8.79,87x61x62
PRD05924,Sound Max,Electronics,212.13,9.8,73x59x91
PRD05925,Lay Standard,Books,465.95,13.26,75x41x100
PRD05926,Would Max,Books,117.47,11.33,51x100x81
PRD05927,Organization Pro,Electronics,27.47,4.34,79x55x23
PRD05928,Where Pro,Toys,470.93,18.47,76x67x22
PRD05929,Debate Pro,Toys,321.54,14.86,66x75x5
PRD05930,Itself Pro,Sports,370.08,6.71,42x26x82
PRD05931,Analysis Max,Electronics,497.02,12.28,72x51x63
PRD05932,Live Lite,Home & Kitchen,324.13,1.71,83x94x53
PRD05933,Someone Max,Electronics,128.3,9.23,50x90x92
PRD05934,Reduce Max,Sports,161.33,12.47,39x76x85
PRD05935,Let Pro,Toys,355.15,15.2,30x89x97
PRD05936,Everything Max,Electronics,168.59,12.75,27x6x37
PRD05937,System Lite,Toys,419.2,6.06,38x23x24
PRD05938,Church Standard,Electronics,350.45,14.49,61x82x31
PRD05939,Reason Standard,Sports,481.55,9.13,50x6x38
PRD05940,Fly Lite,Electronics,114.55,14.24,69x73x12
PRD05941,Gun Standard,Home & Kitchen,441.03,8.41,29x72x75
PRD05942,Young Lite,Electronics,396.35,17.86,55x54x30
PRD05943,Shake Lite,Books,480.24,14.67,82x77x46
PRD05944,Man Standard,Toys,456.72,18.59,56x74x62
PRD05945,Game Lite,Toys,338.42,16.39,18x16x30
PRD05946,Professor Pro,Books,124.07,10.03,70x25x90
PRD05947,Economic Max,Home & Kitchen,341.33,13.7,13x89x76
PRD05948,Notice Standard,Books,268.34,16.28,38x92x86
PRD05949,List Pro,Books,32.99,5.25,24x53x75
PRD05950,Daughter Lite,Electronics,24.64,6.15,92x31x17
PRD05951,Probably Lite,Books,287.07,8.26,50x17x41
PRD05952,Film Max,Toys,279.57,14.64,24x99x89
PRD05953,Can Standard,Home & Kitchen,327.73,2.36,29x51x43
PRD05954,Wind Standard,Electronics,424.94,8.59,80x18x31
PRD05955,Eye Pro,Toys,445.82,15.0,54x76x82
PRD05956,Seek Standard,Electronics,231.79,16.88,53x20x96
PRD05957,Window Max,Toys,459.41,17.92,44x91x63
PRD05958,Newspaper Max,Sports,116.94,14.42,64x79x69
PRD05959,Cover Standard,Books,438.6,8.59,86x84x10
PRD05960,In Standard,Home & Kitchen,85.23,1.08,100x67x9
PRD05961,Mean Max,Home & Kitchen,74.17,15.06,81x89x56
PRD05962,Family Max,Electronics,187.56,17.62,72x14x53
PRD05963,Body Pro,Sports,90.44,6.98,8x95x36
PRD05964,Baby Lite,Toys,380.55,18.09,38x86x64
PRD05965,Huge Max,Sports,208.58,6.8,8x13x90
PRD05966,Catch Max,Home & Kitchen,383.81,15.81,16x67x10
PRD05967,Add Max,Home & Kitchen,54.26,10.33,48x59x28
PRD05968,Whose Max,Electronics,140.39,18.65,96x98x22
PRD05969,Coach Pro,Electronics,164.02,1.46,43x7x66
PRD05970,Call Standard,Electronics,207.77,18.64,30x82x76
PRD05971,Quite Lite,Sports,232.89,0.39,80x68x52
PRD05972,Explain Lite,Home & Kitchen,261.5,9.41,92x14x91
PRD05973,Less Lite,Electronics,479.41,0.21,20x55x13
PRD05974,Sometimes Standard,Toys,328.58,9.39,99x11x29
PRD05975,Protect Standard,Electronics,409.47,12.92,53x63x63
PRD05976,Modern Pro,Electronics,199.58,12.78,14x77x8
PRD05977,His Lite,Electronics,134.73,5.02,80x43x57
PRD05978,Either Standard,Sports,423.99,1.94,46x68x20
PRD05979,Because Standard,Books,261.83,0.35,58x82x71
PRD05980,Class Standard,Toys,211.23,9.09,27x42x38
PRD05981,Skill Pro,Toys,153.39,4.89,85x8x8
PRD05982,Member Max,Toys,393.71,2.68,73x84x87
PRD05983,Dinner Pro,Toys,59.77,15.43,35x98x47
PRD05984,Identify Pro,Electronics,94.14,5.34,65x44x53
PRD05985,Tree Pro,Books,271.22,16.17,68x59x96
PRD05986,Including Standard,Toys,296.95,15.99,79x73x98
PRD05987,Set Max,Toys,145.72,7.3,10x48x99
PRD05988,Economic Pro,Toys,253.84,19.36,88x82x36
PRD05989,Each Max,Books,118.05,1.85,96x100x28
PRD05990,Condition Standard,Books,309.67,18.53,45x21x97
PRD05991,Yourself Lite,Electronics,270.8,3.67,52x94x46
PRD05992,Natural Lite,Electronics,477.48,10.87,61x75x52
PRD05993,Organization Max,Sports,81.98,16.0,88x89x73
PRD05994,Food Max,Toys,225.14,0.33,91x47x28
PRD05995,Work Lite,Electronics,352.06,4.68,62x32x23
PRD05996,Serious Pro,Electronics,134.87,18.6,74x60x87
PRD05997,Car Max,Sports,362.16,17.7,46x44x70
PRD05998,Head Pro,Sports,448.02,8.75,99x86x59
PRD05999,Single Standard,Sports,192.51,10.4,100x30x80
PRD06000,He Standard,Home & Kitchen,424.4,7.81,65x32x60
PRD06001,Movement Max,Toys,163.45,16.46,70x38x95
PRD06002,Together Lite,Toys,135.02,4.51,25x77x98
PRD06003,Hard Max,Home & Kitchen,325.36,6.2,9x37x36
PRD06004,Be Standard,Electronics,401.93,16.4,83x42x71
PRD06005,Lawyer Pro,Electronics,18.56,9.81,46x90x67
PRD06006,Detail Pro,Electronics,33.4,3.66,48x57x80
PRD06007,Mouth Pro,Books,40.28,3.43,46x80x63
PRD06008,Feel Lite,Books,371.82,1.14,51x27x71
PRD06009,Could Max,Toys,430.08,9.85,92x51x19
PRD06010,Pass Max,Electronics,142.08,2.37,22x51x12
PRD06011,Offer Max,Sports,276.73,0.26,92x12x39
PRD06012,Store Pro,Toys,29.24,16.19,91x27x31
PRD06013,Particularly Lite,Sports,182.57,9.77,64x22x32
PRD06014,Class Lite,Electronics,156.28,0.11,87x80x59
PRD06015,Yard Pro,Books,194.26,13.01,7x77x70
PRD06016,Lot Standard,Books,493.3,9.97,99x47x60
PRD06017,Student Pro,Books,469.98,6.31,48x79x31
PRD06018,Until Standard,Sports,17.42,4.5,80x95x91
PRD06019,Military Pro,Home & Kitchen,223.59,2.87,63x89x54
PRD06020,Raise Lite,Sports,234.5,18.15,100x8x20
PRD06021,Color Standard,Electronics,66.65,16.57,59x49x100
PRD06022,Production Max,Electronics,446.47,7.89,69x39x48
PRD06023,Later Standard,Books,297.44,6.92,72x49x68
PRD06024,Get Lite,Sports,417.24,11.99,58x17x66
PRD06025,Office Max,Toys,198.79,19.69,52x6x70
PRD06026,Bad Pro,Sports,236.17,3.51,51x31x74
PRD06027,She Lite,Books,381.62,3.16,93x20x63
PRD06028,Make Lite,Electronics,101.96,1.55,52x8x61
PRD06029,North Lite,Books,116.62,6.25,10x13x56
PRD06030,Mention Max,Home & Kitchen,406.08,5.2,57x64x35
PRD06031,Serious Pro,Home & Kitchen,52.06,5.75,95x26x76
PRD06032,Debate Pro,Home & Kitchen,80.44,8.97,96x70x63
PRD06033,Between Lite,Sports,497.29,7.76,34x76x59
PRD06034,Today Max,Electronics,103.73,14.39,96x76x62
PRD06035,Throughout Max,Home & Kitchen,243.0,19.55,70x63x14
PRD06036,Play Lite,Sports,77.79,14.84,49x34x80
PRD06037,Across Pro,Toys,102.85,12.34,39x25x78
PRD06038,Site Lite,Sports,351.02,4.75,52x21x68
PRD06039,Painting Lite,Home & Kitchen,253.88,3.17,44x63x24
PRD06040,At Pro,Toys,256.25,6.26,70x41x10
PRD06041,Eight Pro,Toys,485.51,1.02,63x59x43
PRD06042,Draw Pro,Electronics,383.98,7.37,56x99x87
PRD06043,Paper Lite,Home & Kitchen,113.3,16.67,51x5x25
PRD06044,Despite Max,Home & Kitchen,205.37,10.07,9x60x66
PRD06045,Family Lite,Books,378.41,19.67,62x87x83
PRD06046,National Standard,Home & Kitchen,498.65,5.75,89x51x96
PRD06047,Among Lite,Toys,301.4,8.78,29x50x9
PRD06048,Rise Standard,Books,359.75,17.64,72x68x90
PRD06049,Give Max,Books,358.78,5.99,19x29x49
PRD06050,Summer Max,Home & Kitchen,353.48,15.68,64x9x65
PRD06051,The Max,Sports,236.54,0.13,37x9x44
PRD06052,After Max,Sports,465.34,12.46,51x68x11
PRD06053,Seat Lite,Books,290.38,0.69,7x27x42
PRD06054,Room Standard,Books,488.65,18.28,94x39x98
PRD06055,Red Max,Books,229.55,10.02,88x16x29
PRD06056,Admit Lite,Home & Kitchen,129.1,16.76,34x85x62
PRD06057,Pull Pro,Sports,64.05,18.53,68x67x28
PRD06058,Among Lite,Electronics,475.84,11.35,87x92x39
PRD06059,Economy Pro,Books,124.02,15.14,56x43x60
PRD06060,Too Max,Books,181.02,5.35,92x85x72
PRD06061,Range Lite,Electronics,482.01,8.12,71x32x27
PRD06062,Question Max,Toys,71.72,1.82,17x63x62
PRD06063,Sing Standard,Home & Kitchen,176.36,15.92,56x95x7
PRD06064,Build Lite,Sports,185.95,14.22,32x14x54
PRD06065,Mean Standard,Home & Kitchen,161.56,12.36,60x9x78
PRD06066,Last Standard,Books,256.84,13.83,21x20x97
PRD06067,Rate Pro,Toys,243.25,12.94,80x63x45
PRD06068,Bank Pro,Books,83.5,10.97,35x57x84
PRD06069,Discover Standard,Books,161.58,18.78,74x52x57
PRD06070,History Max,Sports,207.47,0.81,49x41x17
PRD06071,Hospital Lite,Home & Kitchen,93.36,8.38,65x33x48
PRD06072,State Max,Sports,162.68,3.09,6x84x41
PRD06073,Speech Standard,Sports,213.63,1.01,15x84x40
PRD06074,Yourself Max,Books,52.54,19.97,59x28x26
PRD06075,Account Max,Home & Kitchen,114.78,2.51,21x26x33
PRD06076,War Standard,Home & Kitchen,15.08,0.25,55x95x14
PRD06077,Oil Lite,Toys,59.82,17.09,99x40x96
PRD06078,Subject Standard,Toys,423.74,4.48,15x55x62
PRD06079,Now Pro,Toys,109.26,3.27,30x90x70
PRD06080,Garden Standard,Electronics,193.22,10.18,79x9x31
PRD06081,Scene Lite,Books,470.02,9.16,19x53x40
PRD06082,Whether Standard,Sports,499.15,6.65,59x14x16
PRD06083,Dark Standard,Electronics,53.01,7.68,35x13x71
PRD06084,Nature Standard,Electronics,111.16,15.53,80x77x95
PRD06085,Station Standard,Home & Kitchen,309.18,8.08,90x23x68
PRD06086,Their Lite,Electronics,263.59,1.76,94x74x64
PRD06087,Deal Pro,Books,453.11,1.14,48x18x96
PRD06088,Court Standard,Sports,393.47,8.31,47x49x42
PRD06089,Part Standard,Toys,94.68,0.16,76x14x89
