movement_id,product_id,warehouse_id,movement_date,quantity,movement_type
MV0005007,PRD03366,WH012,2024-10-16,758,outbound
MV0005008,PRD01140,WH013,2025-06-15,958,outbound
MV0005009,PRD09926,WH001,2024-11-16,177,replenishment
MV0005010,PRD01461,WH012,2025-07-24,818,replenishment
MV0005011,PRD07524,WH011,2025-08-15,414,replenishment
MV0005012,PRD05677,WH012,2025-06-12,-144,replenishment
MV0005013,PRD00091,WH020,2024-11-22,981,outbound
MV0005014,PRD07716,WH017,2025-04-20,-55,adjustment
MV0005015,PRD06930,WH003,2025-08-09,906,replenishment
MV0005016,PRD06122,WH018,2025-09-08,-382,replenishment
MV0005017,PRD07494,WH008,2024-11-02,485,outbound
MV0005018,PRD08324,WH001,2025-06-14,936,adjustment
MV0005019,PRD03398,WH002,2025-07-15,-147,adjustment
MV0005020,PRD07321,WH007,2025-01-13,34,outbound
MV0005021,PRD07267,WH018,2025-04-26,-311,replenishment
MV0005022,PRD00951,WH002,2025-08-17,92,outbound
MV0005023,PRD01325,WH010,2024-12-09,723,adjustment
MV0005024,PRD09745,WH011,2024-10-08,614,replenishment
MV0005025,PRD00049,WH017,2025-05-09,337,adjustment
MV0005026,PRD03030,WH003,2025-08-25,-139,adjustment
MV0005027,PRD00918,WH015,2025-06-08,661,adjustment
MV0005028,PRD02510,WH004,2024-11-20,786,adjustment
MV0005029,PRD09682,WH018,2025-08-18,765,outbound
MV0005030,PRD07307,WH019,2025-09-13,528,outbound
MV0005031,PRD09029,WH016,2025-05-06,197,adjustment
MV0005032,PRD03649,WH007,2024-12-26,-295,replenishment
MV0005033,PRD09769,WH002,2025-03-14,-59,outbound
MV0005034,PRD09494,WH001,2024-11-02,630,replenishment
MV0005035,PRD01225,WH001,2025-06-04,863,replenishment
MV0005036,PRD05984,WH019,2025-05-24,933,outbound
MV0005037,PRD05642,WH005,2025-04-26,601,replenishment
MV0005038,PRD04544,WH011,2024-09-30,23,adjustment
MV0005039,PRD00723,WH006,2025-03-14,170,outbound
MV0005040,PRD09741,WH010,2025-05-07,-377,adjustment
MV0005041,PRD07462,WH009,2025-07-26,-363,outbound
MV0005042,PRD04544,WH015,2025-04-06,-113,replenishment
MV0005043,PRD06120,WH004,2025-05-21,265,adjustment
MV0005044,PRD07053,WH014,2024-12-03,-89,adjustment
MV0005045,PRD02973,WH013,2024-10-01,388,replenishment
MV0005046,PRD07796,WH013,2025-07-17,6,replenishment
MV0005047,PRD08775,WH020,2025-01-03,-430,outbound
MV0005048,PRD06387,WH019,2025-05-03,967,outbound
MV0005049,PRD05984,WH009,2024-10-30,-124,adjustment
MV0005050,PRD03630,WH019,2025-02-02,953,adjustment
MV0005051,PRD08785,WH019,2024-11-11,-487,adjustment
MV0005052,PRD02459,WH003,2024-11-15,-106,replenishment
MV0005053,PRD05347,WH011,2025-06-26,101,adjustment
MV0005054,PRD00738,WH003,2025-08-03,720,outbound
MV0005055,PRD04971,WH003,2024-10-01,119,adjustment
MV0005056,PRD07557,WH002,2025-01-16,560,adjustment
MV0005057,PRD08776,WH007,2025-05-29,757,outbound
MV0005058,PRD00664,WH003,2025-08-13,487,adjustment
MV0005059,PRD00864,WH001,2025-09-14,162,adjustment
MV0005060,PRD07036,WH017,2025-07-08,-415,outbound
MV0005061,PRD02905,WH003,2025-07-25,134,outbound
MV0005062,PRD05626,WH006,2025-02-14,94,outbound
MV0005063,PRD01172,WH011,2025-09-26,570,adjustment
MV0005064,PRD05658,WH012,2024-12-01,579,adjustment
MV0005065,PRD02469,WH011,2025-04-10,-165,replenishment
MV0005066,PRD00884,WH013,2025-05-26,351,replenishment
MV0005067,PRD01063,WH006,2025-02-07,913,adjustment
MV0005068,PRD00500,WH017,2025-01-23,-321,replenishment
MV0005069,PRD03911,WH014,2025-06-28,-99,replenishment
MV0005070,PRD03850,WH015,2024-12-23,793,replenishment
MV0005071,PRD00966,WH006,2024-10-21,418,adjustment
MV0005072,PRD05546,WH001,2025-01-11,169,adjustment
MV0005073,PRD04574,WH014,2024-11-02,-129,outbound
MV0005074,PRD06888,WH003,2025-03-29,861,replenishment
MV0005075,PRD06112,WH008,2025-05-10,707,adjustment
MV0005076,PRD08145,WH001,2025-06-25,92,adjustment
MV0005077,PRD04485,WH009,2024-12-21,926,replenishment
MV0005078,PRD08681,WH005,2025-06-07,-9,replenishment
MV0005079,PRD07980,WH008,2025-09-08,421,outbound
MV0005080,PRD01831,WH015,2025-05-28,173,outbound
MV0005081,PRD05828,WH008,2025-03-27,113,replenishment
MV0005082,PRD07140,WH012,2024-11-30,-441,outbound
MV0005083,PRD05983,WH012,2024-12-11,606,replenishment
MV0005084,PRD08595,WH015,2025-05-12,930,adjustment
MV0005085,PRD03744,WH020,2025-08-05,346,adjustment
MV0005086,PRD07234,WH006,2024-09-28,258,adjustment
MV0005087,PRD04147,WH001,2024-12-07,76,outbound
MV0005088,PRD03205,WH009,2025-03-11,-429,replenishment
MV0005089,PRD09970,WH013,2025-07-04,800,outbound
MV0005090,PRD06531,WH019,2025-07-14,484,adjustment
MV0005091,PRD06050,WH005,2024-11-29,698,adjustment
MV0005092,PRD07470,WH020,2024-12-10,831,replenishment
MV0005093,PRD00831,WH012,2025-04-24,877,adjustment
MV0005094,PRD09174,WH017,2025-08-27,-154,outbound
MV0005095,PRD09445,WH002,2024-12-30,895,replenishment
MV0005096,PRD01853,WH020,2025-05-06,409,outbound
MV0005097,PRD08834,WH001,2025-07-25,-466,adjustment
MV0005098,PRD00016,WH008,2025-02-01,-268,adjustment
MV0005099,PRD07681,WH009,2024-11-09,-458,adjustment
MV0005100,PRD07734,WH001,2025-05-10,-473,outbound
MV0005101,PRD05097,WH008,2025-09-09,120,outbound
MV0005102,PRD05384,WH020,2025-01-18,821,replenishment
MV0005103,PRD04221,WH013,2024-10-25,445,replenishment
MV0005104,PRD08926,WH014,2025-05-10,227,replenishment
MV0005105,PRD09446,WH014,2025-05-23,871,outbound
MV0005106,PRD08013,WH007,2024-10-14,895,replenishment
MV0005107,PRD05979,WH010,2025-05-31,808,outbound
MV0005108,PRD02903,WH019,2025-06-06,193,adjustment
MV0005109,PRD04190,WH006,2025-01-18,-122,outbound
MV0005110,PRD00349,WH005,2025-04-01,379,outbound
MV0005111,PRD06373,WH006,2025-08-19,-250,replenishment
MV0005112,PRD05459,WH007,2025-07-26,-210,adjustment
MV0005113,PRD00850,WH019,2025-02-19,-17,replenishment
MV0005114,PRD01205,WH011,2024-10-18,66,replenishment
MV0005115,PRD03578,WH020,2025-01-03,444,replenishment
MV0005116,PRD06107,WH003,2025-03-15,343,outbound
MV0005117,PRD05166,WH010,2025-01-27,228,replenishment
MV0005118,PRD02642,WH019,2025-07-05,649,replenishment
MV0005119,PRD00458,WH004,2025-01-22,592,outbound
MV0005120,PRD06817,WH009,2025-03-12,-20,outbound
MV0005121,PRD06409,WH016,2025-04-14,206,replenishment
MV0005122,PRD08881,WH014,2025-01-25,689,adjustment
MV0005123,PRD08174,WH017,2025-01-06,-220,outbound
MV0005124,PRD05835,WH003,2024-12-20,-411,adjustment
MV0005125,PRD09569,WH002,2025-06-20,882,outbound
MV0005126,PRD00021,WH009,2025-05-31,-235,adjustment
MV0005127,PRD03614,WH013,2024-10-12,508,replenishment
MV0005128,PRD03287,WH009,2025-09-03,277,outbound
MV0005129,PRD04331,WH013,2024-10-12,-186,outbound
MV0005130,PRD05065,WH011,2025-03-14,-96,adjustment
MV0005131,PRD08104,WH008,2025-05-04,-62,replenishment
MV0005132,PRD07616,WH014,2024-11-16,970,outbound
MV0005133,PRD08023,WH002,2025-07-07,714,replenishment
MV0005134,PRD04174,WH015,2025-08-19,872,adjustment
MV0005135,PRD05822,WH008,2025-09-06,125,replenishment
MV0005136,PRD06822,WH008,2025-08-30,-130,outbound
MV0005137,PRD08024,WH004,2025-07-20,431,outbound
MV0005138,PRD00829,WH012,2024-11-27,446,replenishment
MV0005139,PRD00542,WH017,2025-01-02,523,outbound
MV0005140,PRD05417,WH018,2025-08-22,749,adjustment
MV0005141,PRD00847,WH004,2024-10-14,53,adjustment
MV0005142,PRD03169,WH006,2024-10-04,-306,outbound
MV0005143,PRD06963,WH005,2025-01-09,-398,outbound
MV0005144,PRD00298,WH019,2025-08-28,324,adjustment
MV0005145,PRD00827,WH002,2024-12-13,326,adjustment
MV0005146,PRD01465,WH006,2025-02-25,878,adjustment
MV0005147,PRD02013,WH010,2025-05-06,619,replenishment
MV0005148,PRD00930,WH002,2024-12-26,245,outbound
MV0005149,PRD01038,WH010,2024-11-05,-294,adjustment
MV0005150,PRD07753,WH007,2025-09-02,-233,adjustment
MV0005151,PRD09564,WH001,2025-04-28,645,adjustment
MV0005152,PRD08063,WH008,2024-12-21,582,outbound
MV0005153,PRD07362,WH006,2025-01-27,453,outbound
MV0005154,PRD09660,WH008,2025-06-22,602,replenishment
MV0005155,PRD01098,WH004,2024-12-02,78,outbound
MV0005156,PRD06907,WH007,2025-06-25,832,replenishment
MV0005157,PRD09698,WH001,2024-11-01,366,replenishment
MV0005158,PRD03077,WH011,2024-10-22,488,replenishment
MV0005159,PRD01567,WH013,2025-08-15,-47,outbound
MV0005160,PRD07513,WH018,2025-03-08,780,adjustment
MV0005161,PRD03508,WH010,2024-11-29,23,adjustment
MV0005162,PRD05823,WH013,2025-03-02,759,replenishment
MV0005163,PRD01670,WH012,2024-12-13,680,outbound
MV0005164,PRD03341,WH001,2024-12-22,235,replenishment
MV0005165,PRD05333,WH016,2025-02-12,-390,adjustment
MV0005166,PRD09208,WH008,2025-02-28,-293,adjustment
MV0005167,PRD00176,WH009,2025-05-18,184,replenishment
MV0005168,PRD09116,WH014,2025-02-08,39,replenishment
MV0005169,PRD06639,WH016,2025-05-23,799,replenishment
MV0005170,PRD04524,WH020,2025-08-26,701,replenishment
MV0005171,PRD04994,WH009,2025-04-01,688,replenishment
MV0005172,PRD03604,WH018,2025-09-12,876,adjustment
MV0005173,PRD04903,WH017,2024-10-19,141,outbound
MV0005174,PRD00235,WH013,2025-09-23,4,adjustment
MV0005175,PRD03830,WH018,2025-06-04,-433,adjustment
MV0005176,PRD06732,WH005,2025-01-13,352,outbound
MV0005177,PRD01554,WH001,2024-12-16,-67,outbound
MV0005178,PRD05945,WH003,2025-08-13,923,adjustment
MV0005179,PRD07071,WH011,2025-08-22,337,outbound
MV0005180,PRD04858,WH007,2024-11-01,-298,replenishment
MV0005181,PRD04182,WH010,2025-02-08,-459,outbound
MV0005182,PRD07919,WH020,2024-12-20,710,outbound
MV0005183,PRD09030,WH009,2025-04-27,891,outbound
MV0005184,PRD08233,WH006,2025-09-04,-491,adjustment
MV0005185,PRD03450,WH003,2025-08-09,223,adjustment
MV0005186,PRD07255,WH008,2024-11-14,670,adjustment
MV0005187,PRD02883,WH002,2025-08-19,528,replenishment
MV0005188,PRD04006,WH001,2025-03-28,-167,replenishment
MV0005189,PRD00918,WH009,2025-01-22,821,outbound
MV0005190,PRD05262,WH005,2025-09-12,-370,replenishment
MV0005191,PRD06878,WH006,2025-02-08,-361,outbound
MV0005192,PRD08328,WH006,2025-05-15,520,outbound
MV0005193,PRD07338,WH011,2025-04-11,412,adjustment
MV0005194,PRD05344,WH018,2025-02-17,10,adjustment
MV0005195,PRD01133,WH003,2025-09-11,886,replenishment
MV0005196,PRD06684,WH010,2025-09-15,978,outbound
MV0005197,PRD00224,WH020,2025-07-11,126,adjustment
MV0005198,PRD06677,WH020,2025-08-22,-445,adjustment
MV0005199,PRD07015,WH009,2024-12-15,-141,adjustment
MV0005200,PRD09481,WH009,2024-11-27,-47,outbound
MV0005201,PRD07028,WH018,2025-01-07,-346,replenishment
MV0005202,PRD03371,WH005,2025-07-17,909,replenishment
MV0005203,PRD06020,WH015,2025-04-28,-308,replenishment
MV0005204,PRD07508,WH005,2025-08-10,15,outbound
MV0005205,PRD04641,WH015,2025-09-23,392,adjustment
MV0005206,PRD05128,WH019,2025-05-30,-446,replenishment
MV0005207,PRD00854,WH020,2025-02-08,386,replenishment
MV0005208,PRD09002,WH001,2025-01-05,438,replenishment
MV0005209,PRD04998,WH005,2024-09-29,172,outbound
MV0005210,PRD09908,WH001,2024-12-13,-168,outbound
MV0005211,PRD07459,WH013,2025-08-12,-489,replenishment
MV0005212,PRD04196,WH004,2025-07-22,472,outbound
MV0005213,PRD02933,WH010,2025-06-30,-155,adjustment
MV0005214,PRD00773,WH017,2024-11-13,-124,replenishment
MV0005215,PRD06136,WH006,2025-06-23,540,adjustment
MV0005216,PRD00072,WH002,2025-08-13,632,outbound
MV0005217,PRD07796,WH002,2025-04-06,-487,outbound
MV0005218,PRD02625,WH013,2025-07-19,365,adjustment
MV0005219,PRD06801,WH012,2025-01-22,-214,outbound
MV0005220,PRD04543,WH010,2025-05-06,-316,outbound
MV0005221,PRD00869,WH020,2025-02-13,542,adjustment
MV0005222,PRD00907,WH014,2025-07-07,190,adjustment
MV0005223,PRD08338,WH003,2024-12-05,-463,replenishment
MV0005224,PRD05673,WH011,2025-04-09,-196,adjustment
MV0005225,PRD07524,WH012,2025-08-26,-64,adjustment
MV0005226,PRD04032,WH015,2025-04-27,-31,adjustment
MV0005227,PRD01363,WH017,2025-05-08,-334,outbound
MV0005228,PRD00447,WH019,2025-03-22,85,outbound
MV0005229,PRD02430,WH014,2025-04-03,988,replenishment
MV0005230,PRD09506,WH002,2025-05-17,-270,replenishment
MV0005231,PRD08497,WH010,2025-01-22,211,replenishment
MV0005232,PRD07433,WH018,2025-06-30,120,replenishment
MV0005233,PRD03447,WH001,2024-09-27,-104,adjustment
MV0005234,PRD09526,WH001,2025-06-10,939,outbound
MV0005235,PRD03819,WH018,2025-06-24,209,replenishment
MV0005236,PRD05030,WH017,2025-09-17,966,adjustment
MV0005237,PRD01275,WH017,2025-07-08,191,adjustment
MV0005238,PRD08770,WH013,2024-11-07,96,outbound
MV0005239,PRD01572,WH001,2024-11-23,-265,outbound
MV0005240,PRD05535,WH004,2024-11-21,786,replenishment
MV0005241,PRD03229,WH007,2025-05-06,870,adjustment
MV0005242,PRD06957,WH002,2025-03-09,-294,outbound
MV0005243,PRD01457,WH015,2025-07-12,630,adjustment
MV0005244,PRD07420,WH016,2025-04-02,152,replenishment
MV0005245,PRD09510,WH020,2024-11-24,-147,outbound
MV0005246,PRD03595,WH008,2025-04-06,498,adjustment
MV0005247,PRD06877,WH010,2025-06-04,-203,outbound
MV0005248,PRD08608,WH010,2024-10-14,83,replenishment
MV0005249,PRD08002,WH004,2025-08-24,-144,adjustment
MV0005250,PRD08876,WH003,2025-03-04,64,adjustment
MV0005251,PRD07821,WH003,2025-09-27,-306,outbound
MV0005252,PRD03996,WH012,2025-05-12,647,replenishment
MV0005253,PRD01285,WH005,2025-06-10,679,outbound
MV0005254,PRD08620,WH020,2025-03-15,-499,outbound
MV0005255,PRD08367,WH008,2025-02-05,236,outbound
MV0005256,PRD01435,WH004,2025-03-19,494,adjustment
MV0005257,PRD09050,WH007,2025-07-30,852,adjustment
MV0005258,PRD02609,WH012,2025-03-03,-451,adjustment
MV0005259,PRD08093,WH012,2025-01-05,205,outbound
MV0005260,PRD03523,WH006,2025-05-19,80,adjustment
MV0005261,PRD05753,WH004,2024-12-09,106,adjustment
MV0005262,PRD09207,WH014,2025-05-04,856,adjustment
MV0005263,PRD06391,WH015,2025-01-04,663,adjustment
MV0005264,PRD01547,WH012,2025-04-01,-70,outbound
MV0005265,PRD07783,WH003,2024-11-05,888,adjustment
MV0005266,PRD07018,WH016,2025-05-31,486,outbound
MV0005267,PRD07554,WH004,2025-05-08,966,replenishment
MV0005268,PRD06005,WH019,2025-01-09,425,adjustment
MV0005269,PRD05237,WH003,2024-11-15,928,outbound
MV0005270,PRD04099,WH012,2024-12-31,345,adjustment
MV0005271,PRD04805,WH005,2025-04-10,-47,outbound
MV0005272,PRD05161,WH019,2024-11-27,437,replenishment
MV0005273,PRD03921,WH012,2024-10-12,-122,replenishment
MV0005274,PRD03885,WH017,2025-01-10,48,replenishment
MV0005275,PRD07143,WH010,2024-11-11,718,outbound
MV0005276,PRD07928,WH006,2025-05-06,19,adjustment
MV0005277,PRD08753,WH005,2025-02-27,-140,replenishment
MV0005278,PRD04768,WH014,2025-01-26,-226,adjustment
MV0005279,PRD02675,WH002,2025-06-16,46,adjustment
MV0005280,PRD04496,WH003,2025-06-21,197,outbound
MV0005281,PRD07373,WH009,2025-04-28,976,adjustment
MV0005282,PRD01330,WH017,2025-08-06,79,adjustment
MV0005283,PRD05190,WH017,2025-04-24,949,replenishment
MV0005284,PRD04016,WH012,2024-11-03,294,adjustment
MV0005285,PRD03680,WH020,2025-07-16,422,adjustment
MV0005286,PRD09632,WH001,2025-09-26,-69,outbound
MV0005287,PRD07997,WH004,2025-05-30,899,adjustment
MV0005288,PRD00801,WH009,2024-10-27,767,adjustment
MV0005289,PRD06430,WH001,2025-09-04,-448,replenishment
MV0005290,PRD05874,WH012,2025-09-25,946,adjustment
MV0005291,PRD06057,WH007,2025-09-02,-426,replenishment
MV0005292,PRD00618,WH020,2025-07-11,147,adjustment
MV0005293,PRD05549,WH008,2024-11-16,785,adjustment
MV0005294,PRD08338,WH015,2024-11-24,403,outbound
MV0005295,PRD02854,WH004,2025-06-15,702,outbound
MV0005296,PRD05309,WH008,2024-12-16,271,outbound
MV0005297,PRD00448,WH012,2025-03-10,725,replenishment
MV0005298,PRD06743,WH015,2025-07-30,625,replenishment
MV0005299,PRD00981,WH005,2025-04-30,-491,replenishment
MV0005300,PRD09309,WH018,2025-07-17,-111,outbound
MV0005301,PRD07958,WH015,2025-01-26,181,adjustment
MV0005302,PRD08198,WH018,2024-12-28,659,outbound
MV0005303,PRD07169,WH020,2025-06-17,-44,adjustment
MV0005304,PRD04507,WH002,2025-03-23,97,outbound
MV0005305,PRD02581,WH011,2025-03-14,248,outbound
MV0005306,PRD01805,WH011,2025-01-15,666,outbound
MV0005307,PRD04931,WH013,2025-02-15,-356,adjustment
MV0005308,PRD08617,WH014,2024-11-15,-30,adjustment
MV0005309,PRD04427,WH007,2025-04-14,69,adjustment
MV0005310,PRD06699,WH020,2024-12-14,604,adjustment
MV0005311,PRD01246,WH006,2025-06-04,703,adjustment
MV0005312,PRD04332,WH017,2025-02-02,264,adjustment
MV0005313,PRD03196,WH019,2025-06-19,-415,adjustment
MV0005314,PRD00428,WH018,2025-08-17,-316,outbound
MV0005315,PRD06414,WH008,2025-01-09,156,replenishment
MV0005316,PRD09544,WH001,2025-04-02,-376,outbound
MV0005317,PRD09825,WH005,2025-02-23,-118,adjustment
MV0005318,PRD04548,WH017,2025-09-21,-77,adjustment
MV0005319,PRD05572,WH008,2025-07-05,740,outbound
MV0005320,PRD02980,WH007,2025-08-24,119,adjustment
MV0005321,PRD02036,WH020,2025-09-08,-331,replenishment
MV0005322,PRD04136,WH015,2025-02-05,175,adjustment
MV0005323,PRD08017,WH016,2024-12-20,-433,replenishment
MV0005324,PRD07300,WH018,2025-04-15,111,outbound
MV0005325,PRD09934,WH015,2025-03-18,45,replenishment
MV0005326,PRD00290,WH005,2025-04-10,929,adjustment
MV0005327,PRD00821,WH020,2025-03-07,621,adjustment
MV0005328,PRD03208,WH016,2024-11-23,475,outbound
MV0005329,PRD09427,WH019,2024-12-17,-102,replenishment
MV0005330,PRD05157,WH003,2025-07-13,602,replenishment
MV0005331,PRD03064,WH016,2024-10-16,906,replenishment
MV0005332,PRD02543,WH016,2025-06-01,-112,outbound
MV0005333,PRD07186,WH020,2025-03-18,548,outbound
MV0005334,PRD07122,WH003,2025-08-21,473,adjustment
MV0005335,PRD00062,WH003,2025-08-10,546,replenishment
MV0005336,PRD01655,WH009,2024-12-27,61,outbound
MV0005337,PRD03563,WH012,2024-11-30,395,adjustment
MV0005338,PRD07903,WH001,2024-11-13,431,replenishment
MV0005339,PRD07194,WH003,2025-01-25,909,replenishment
MV0005340,PRD07933,WH019,2024-09-29,-25,outbound
MV0005341,PRD08139,WH006,2025-05-27,-169,replenishment
MV0005342,PRD02331,WH009,2025-08-09,-225,replenishment
MV0005343,PRD06674,WH006,2025-09-01,890,replenishment
MV0005344,PRD05818,WH013,2024-12-24,-135,adjustment
MV0005345,PRD08117,WH005,2025-06-15,634,adjustment
MV0005346,PRD04790,WH009,2025-04-03,567,adjustment
MV0005347,PRD00924,WH007,2025-03-03,-106,adjustment
MV0005348,PRD01820,WH015,2025-09-11,-91,adjustment
MV0005349,PRD03283,WH005,2025-06-18,582,adjustment
MV0005350,PRD04550,WH003,2025-06-17,185,replenishment
MV0005351,PRD01223,WH005,2025-09-25,152,adjustment
MV0005352,PRD00050,WH019,2025-09-12,21,outbound
MV0005353,PRD08770,WH020,2025-01-19,823,adjustment
MV0005354,PRD03521,WH007,2025-01-21,975,outbound
MV0005355,PRD03446,WH003,2024-11-30,843,outbound
MV0005356,PRD09565,WH007,2025-06-12,754,adjustment
MV0005357,PRD00702,WH009,2025-07-15,-464,outbound
MV0005358,PRD08034,WH020,2024-11-22,-255,adjustment
MV0005359,PRD04778,WH011,2024-12-13,934,replenishment
MV0005360,PRD00477,WH011,2025-07-23,634,replenishment
MV0005361,PRD02152,WH006,2024-10-12,177,adjustment
MV0005362,PRD00655,WH003,2025-01-29,-453,replenishment
MV0005363,PRD06924,WH008,2025-05-11,921,adjustment
MV0005364,PRD08107,WH017,2025-02-19,850,replenishment
MV0005365,PRD04391,WH009,2024-11-12,119,outbound
MV0005366,PRD02304,WH014,2024-12-26,-281,outbound
MV0005367,PRD03317,WH005,2024-10-29,877,replenishment
MV0005368,PRD08258,WH006,2025-08-30,16,adjustment
MV0005369,PRD04675,WH014,2024-12-16,855,adjustment
MV0005370,PRD02274,WH011,2025-04-19,981,outbound
MV0005371,PRD03386,WH018,2025-09-13,128,adjustment
MV0005372,PRD02920,WH020,2025-06-24,1,replenishment
MV0005373,PRD01238,WH013,2025-08-21,342,replenishment
MV0005374,PRD00900,WH007,2024-12-07,921,outbound
MV0005375,PRD05488,WH007,2024-10-24,197,outbound
MV0005376,PRD08731,WH015,2025-09-10,698,adjustment
MV0005377,PRD01313,WH008,2025-06-02,-145,adjustment
MV0005378,PRD03934,WH001,2025-06-30,96,replenishment
MV0005379,PRD03281,WH004,2024-11-29,-70,outbound
MV0005380,PRD06512,WH004,2025-08-19,-124,adjustment
MV0005381,PRD02646,WH020,2025-05-21,271,outbound
MV0005382,PRD08040,WH005,2025-09-27,402,outbound
MV0005383,PRD01673,WH016,2025-09-05,463,adjustment
MV0005384,PRD04313,WH002,2025-09-04,220,outbound
MV0005385,PRD00320,WH005,2025-01-27,-298,replenishment
MV0005386,PRD09012,WH020,2025-05-26,-11,adjustment
MV0005387,PRD04713,WH005,2025-02-19,-179,outbound
MV0005388,PRD06882,WH014,2024-11-28,-149,replenishment
MV0005389,PRD09557,WH009,2025-08-24,676,adjustment
MV0005390,PRD00959,WH020,2025-07-28,839,adjustment
MV0005391,PRD01087,WH011,2025-03-11,802,outbound
MV0005392,PRD00722,WH002,2025-08-17,838,adjustment
MV0005393,PRD07259,WH003,2025-09-03,-257,adjustment
MV0005394,PRD09377,WH011,2025-03-31,-201,outbound
MV0005395,PRD02726,WH012,2025-08-28,558,outbound
MV0005396,PRD00839,WH011,2024-10-19,-409,adjustment
MV0005397,PRD01111,WH008,2025-06-07,-494,adjustment
MV0005398,PRD06334,WH017,2024-10-04,319,replenishment
MV0005399,PRD04633,WH009,2024-10-02,480,replenishment
